NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;D7C;D7N;D8C;D8N;MC;MN;V
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;425
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;6
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;70
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;87
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;116
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;81
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;48
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;16
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;215
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;30
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;48
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;58
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;43
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;24
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;9
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;210
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;40
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;39
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;58
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;38
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;24
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;7
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;418
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;50
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;87
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;125
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;75
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;57
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;20
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;2
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;1
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;1
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;222
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;32
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;39
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;68
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;41
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;26
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;13
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;2
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;1
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;196
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;18
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;48
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;57
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;34
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;31
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;7
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;1
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310506;Pedra Branca - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;189
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;31
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;46
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;44
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;40
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;24
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;3
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;106
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;14
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;29
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;25
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;19
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;16
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;2
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;83
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;17
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;17
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;19
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;21
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;8
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;1
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2310605;Penaforte - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
